Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
27 Rich St,640000.0,672873.3151424723,"$640,000","$672,873"
1/54 Emmaline St,370000.0,388776.5843382562,"$370,000","$388,777"
12 Stott St,1225000.0,1282652.9931464973,"$1,225,000","$1,282,653"
1/6 Chandor Ct,605000.0,593642.9909917609,"$605,000","$593,643"
11 Elysium Cr,859000.0,1072122.9966599562,"$859,000","$1,072,123"
2/26 Wicklow St,940000.0,881637.093813791,"$940,000","$881,637"
1 Dorset Rd,630000.0,771381.054172559,"$630,000","$771,381"
2 Karadoc Av,805000.0,841597.3438100581,"$805,000","$841,597"
3/191 Sussex St,410000.0,575914.0065085118,"$410,000","$575,914"
5 Virginia St,600000.0,841597.3438100581,"$600,000","$841,597"
216 Esplanade Pl,1532000.0,1152909.1534609888,"$1,532,000","$1,152,909"
35 Chomley St,1180000.0,1344572.6413560503,"$1,180,000","$1,344,573"
210/10 Hillingdon Pl,510000.0,639085.6151345188,"$510,000","$639,086"
209 High St,600000.0,1269625.3682910001,"$600,000","$1,269,625"
14 Beenak St,572000.0,773462.6185808332,"$572,000","$773,463"
173 Broadhurst Av,581000.0,773462.6185808332,"$581,000","$773,463"
1/15 Delaware St,600000.0,773462.6185808332,"$600,000","$773,463"
2/15 Delaware St,450000.0,773462.6185808332,"$450,000","$773,463"
2/6 Eisenhower St,360000.0,570922.6282716534,"$360,000","$570,923"
2/2 Elsey Rd,525000.0,468406.0456740121,"$525,000","$468,406"
22b Glasgow Av,585000.0,674875.8483064311,"$585,000","$674,876"
46 Oakhill Av,1115000.0,773462.6185808332,"$1,115,000","$773,463"
17 Ramleh Rd,692500.0,773462.6185808332,"$692,500","$773,463"
163 Spring St,790000.0,972766.91050536,"$790,000","$972,767"
57 Neptune St,1650000.0,1407367.0369056424,"$1,650,000","$1,407,367"
21a Carcoola Rd,640000.0,817998.2854610102,"$640,000","$817,998"
55 Aurum Cr,960000.0,857664.7891642639,"$960,000","$857,665"
21 Cashmore Pl,385000.0,527444.2929178023,"$385,000","$527,444"
96 Hayfield Rd,340000.0,527444.2929178023,"$340,000","$527,444"
20 Duncan Av,550000.0,608123.2855695994,"$550,000","$608,123"
5 Parkside Cr,1050000.0,827397.1760119073,"$1,050,000","$827,397"
32 Walter St,970000.0,1259073.0814251099,"$970,000","$1,259,073"
5/182 Albert Rd,480000.0,428265.88586088136,"$480,000","$428,266"
10 Coote St,1185000.0,1111896.745156456,"$1,185,000","$1,111,897"
31 Buttress Cr,470000.0,638440.3557844945,"$470,000","$638,440"
3 Featherpark Tce,552250.0,638440.3557844945,"$552,250","$638,440"
9 Lamour Av,480000.0,638440.3557844945,"$480,000","$638,440"
23 Lazar Gr,660000.0,709253.7723090675,"$660,000","$709,254"
1 Davis Av,2300000.0,1870556.4026313843,"$2,300,000","$1,870,556"
1/949 Punt Rd,310000.0,425035.0695519359,"$310,000","$425,035"
2005/39 Coventry St,690000.0,638531.8905519396,"$690,000","$638,532"
19 Amersham Av,650000.0,675169.359429747,"$650,000","$675,169"
3 Parker St,681000.0,675169.359429747,"$681,000","$675,169"
79 Moonstone Cct,498000.0,623299.637629739,"$498,000","$623,300"
5/42 Grey St,535000.0,581435.5682790302,"$535,000","$581,436"
59 Glenview Rd,1205000.0,1077362.9550208366,"$1,205,000","$1,077,363"
11/2 Mascoma St,535000.0,907149.0226247626,"$535,000","$907,149"
29 Boisdale St,1518000.0,2240690.8600724726,"$1,518,000","$2,240,691"
26 Cardinia Cr,570000.0,696921.3012376532,"$570,000","$696,921"
22 Treasury Pl,750000.0,696921.3012376532,"$750,000","$696,921"
8 Solent Cr,482000.0,636250.6786383349,"$482,000","$636,251"
44 Tuckers Rd,1050000.0,1313276.9984534245,"$1,050,000","$1,313,277"
30 Waratah Dr,940000.0,1069592.8347203424,"$940,000","$1,069,593"
80 Cedar St,605000.0,607898.8588668953,"$605,000","$607,899"
20 Waratah St,532000.0,653464.5883176555,"$532,000","$653,465"
6 Leighton Ct,4200000.0,2059965.065758389,"$4,200,000","$2,059,965"
23 Holyrood Dr,890000.0,1008017.8440171478,"$890,000","$1,008,018"
52 Brentwood Dr,780000.0,989609.9604285053,"$780,000","$989,610"
4 Warrangum Pl,780000.0,796727.9416656225,"$780,000","$796,728"
5/45 Warranwood Rd,570000.0,673558.7264054705,"$570,000","$673,559"
1 Paragon Wy,785000.0,1059376.662465205,"$785,000","$1,059,377"
3/8 Herbert St,485000.0,650072.4969430796,"$485,000","$650,072"
7 Bronwyn Ct,1385000.0,1334250.0041725028,"$1,385,000","$1,334,250"
18 Frederick St,745000.0,986490.3950507292,"$745,000","$986,490"
2 Hood St,1158000.0,1280428.3833170424,"$1,158,000","$1,280,428"
51 Sussex St,867000.0,986490.3950507292,"$867,000","$986,490"
1 Concord Cct,465000.0,623299.637629739,"$465,000","$623,300"
13 Kerferd Pl,3320000.0,2323466.8779254635,"$3,320,000","$2,323,467"
43 Second Av,915000.0,829020.072699387,"$915,000","$829,020"
43 Dalgety Dr,1380000.0,1457237.9510663708,"$1,380,000","$1,457,238"
3/27 Harold St,492000.0,523245.034345866,"$492,000","$523,245"
5 Oliver St,1710000.0,2019535.8737718656,"$1,710,000","$2,019,536"
6 George St,1755000.0,1537181.2747629108,"$1,755,000","$1,537,181"
3/111 Huntingdale Rd,602500.0,620141.7411790799,"$602,500","$620,142"
7 Birdwood St,1335000.0,882071.380181212,"$1,335,000","$882,071"
5/3 McIntosh Ct,573500.0,572161.7326959742,"$573,500","$572,162"
206 Wells Rd,800000.0,854350.1081087537,"$800,000","$854,350"
82 Kenny St,715000.0,653107.7330411673,"$715,000","$653,108"
15 Charmaine Av,1000000.0,1064730.8676268945,"$1,000,000","$1,064,731"
88 Clarendon St,740000.0,849639.9764727253,"$740,000","$849,640"
5 Edmonds Ct,814000.0,849639.9764727253,"$814,000","$849,640"
20 McFarland St,450000.0,608123.2855695994,"$450,000","$608,123"
6/39 Gourlay St,525000.0,581435.5682790302,"$525,000","$581,436"
3/22 Sycamore Gr,540000.0,581435.5682790302,"$540,000","$581,436"
12 Relowe Cr,2980000.0,2675047.7561655142,"$2,980,000","$2,675,048"
2/31 Weir St,630000.0,689774.0587910771,"$630,000","$689,774"
1 Buchanan Av,1600000.0,1915074.3028151256,"$1,600,000","$1,915,074"
4 Gould St,1530000.0,1522944.8402420261,"$1,530,000","$1,522,945"
39 Kawarren St,1450000.0,1915074.3028151256,"$1,450,000","$1,915,074"
8 Seattle St,1600000.0,1915074.3028151256,"$1,600,000","$1,915,074"
16 View Rd,1570000.0,754966.1530542753,"$1,570,000","$754,966"
1/378 Balcombe Rd,900000.0,1106196.8497886618,"$900,000","$1,106,197"
84 Wells Rd,1550000.0,1767226.719775744,"$1,550,000","$1,767,227"
3/9 Davidson St,738000.0,646221.6236394843,"$738,000","$646,222"
23a Atkinson St,1500000.0,1375335.1928652516,"$1,500,000","$1,375,335"
30 Dickens St,1391000.0,1248349.9498974131,"$1,391,000","$1,248,350"
2/8 Fairbank Rd,800000.0,569892.7228960524,"$800,000","$569,893"
1/77 Mortimore St,1200000.0,1375335.1928652516,"$1,200,000","$1,375,335"
2/4 Werona St,772000.0,569892.7228960524,"$772,000","$569,893"
2/17 Barrington St,1000000.0,963185.4985273605,"$1,000,000","$963,185"
1/16 Celia St,950000.0,963185.4985273605,"$950,000","$963,185"
9B Charles St,1335000.0,1245605.508569996,"$1,335,000","$1,245,606"
14a Claronga St,1220000.0,1245605.508569996,"$1,220,000","$1,245,606"
19 Denver St,1200000.0,1436046.1692631657,"$1,200,000","$1,436,046"
26a May St,1500000.0,963185.4985273605,"$1,500,000","$963,185"
1 Purtell St,1245000.0,1130352.333841385,"$1,245,000","$1,130,352"
11B Surrey St,1200000.0,963185.4985273605,"$1,200,000","$963,185"
2/48 Tudor St,875000.0,963185.4985273605,"$875,000","$963,185"
42 Ebden Av,2150000.0,1619023.3972538416,"$2,150,000","$1,619,023"
1 Kerrylyn Ct,1200000.0,1144400.7635601892,"$1,200,000","$1,144,401"
10A Wellington Av,1275000.0,1144400.7635601892,"$1,275,000","$1,144,401"
49 Kurrajong Wy,1050000.0,1008537.9249360624,"$1,050,000","$1,008,538"
95 Shafer Rd,1057500.0,1226607.2231907814,"$1,057,500","$1,226,607"
5 Abercromby Rd,1305000.0,1226607.2231907814,"$1,305,000","$1,226,607"
13 Mahala Ct,1025000.0,1008537.9249360624,"$1,025,000","$1,008,538"
44a Cannes Av,1020000.0,914569.907815374,"$1,020,000","$914,570"
9B Crown Rd,1140000.0,799953.6212987822,"$1,140,000","$799,954"
62 Duke St,751000.0,1003057.8176998062,"$751,000","$1,003,058"
81 Hargreaves Cr,715000.0,744477.6315741698,"$715,000","$744,478"
9 Hinkler St,782000.0,773016.9114353587,"$782,000","$773,017"
13 Winjeel Ct,935000.0,1046053.6060494842,"$935,000","$1,046,054"
50 Fernside Av,900000.0,957568.2114177347,"$900,000","$957,568"
8 Maysbury Av,2350000.0,1843364.3308311142,"$2,350,000","$1,843,364"
10 Osborne Cl,1900000.0,1843364.3308311142,"$1,900,000","$1,843,364"
38 Rooding St,1850000.0,1843364.3308311142,"$1,850,000","$1,843,364"
15 Alford St,1750000.0,1573139.3263400297,"$1,750,000","$1,573,139"
4 Allfrey St,1550000.0,2092402.806938902,"$1,550,000","$2,092,403"
6 Aralee Pl,1270000.0,1573139.3263400297,"$1,270,000","$1,573,139"
1/745 Hawthorn Rd,750000.0,1134400.7651524027,"$750,000","$1,134,401"
17 Heathfield Rd,2250000.0,2092402.806938902,"$2,250,000","$2,092,403"
13 Lansdown St,2125000.0,2092402.806938902,"$2,125,000","$2,092,403"
2/119 Thomas St,1100000.0,2092402.806938902,"$1,100,000","$2,092,403"
2/34 Kitchener St,440000.0,488149.67199770233,"$440,000","$488,150"
4 Oxley Ct,648500.0,549964.2797945852,"$648,500","$549,964"
19/230 Albert St,1000000.0,837663.6795700862,"$1,000,000","$837,664"
281 Albion St,1100000.0,1441466.483561379,"$1,100,000","$1,441,466"
102/9 Florence St,567000.0,367840.37600992125,"$567,000","$367,840"
27 Grant St,870000.0,942606.6498102875,"$870,000","$942,607"
42 Mitchell St,1789000.0,1441466.483561379,"$1,789,000","$1,441,466"
230/22 Barkly St,615000.0,568067.693790048,"$615,000","$568,068"
2 Bladen Av,1140000.0,1320020.5548683517,"$1,140,000","$1,320,021"
7/1 Balfe Cr,600000.0,615064.2557652018,"$600,000","$615,064"
2/10 Cook St,542000.0,920382.3522579841,"$542,000","$920,382"
12 Botanic Ct,690000.0,718068.9387748817,"$690,000","$718,069"
13 Darren Av,530000.0,473147.8558182045,"$530,000","$473,148"
15 Glenara Ct,780000.0,855364.8228963366,"$780,000","$855,365"
27 Janet Cr,731000.0,855364.8228963366,"$731,000","$855,365"
12 Madison Ct,575000.0,718068.9387748817,"$575,000","$718,069"
38 Loyola Gr,1500000.0,1407367.0369056424,"$1,500,000","$1,407,367"
3 Lee Pl,625000.0,763907.3916582633,"$625,000","$763,907"
15 Scales La,615000.0,600160.6289034067,"$615,000","$600,161"
12 Clanbrae Av,1420000.0,1417591.975874239,"$1,420,000","$1,417,592"
4 Sparks Av,1252000.0,1417591.975874239,"$1,252,000","$1,417,592"
7 Uganda St,842000.0,852790.8407708256,"$842,000","$852,791"
19 Hilltop Cr,1175000.0,989754.6534561482,"$1,175,000","$989,755"
4/2 Middleborough Rd,310000.0,393585.6295298206,"$310,000","$393,586"
9/5 Holly St,621000.0,665886.69112458,"$621,000","$665,887"
25 Stewart Gr,695000.0,638913.1615648489,"$695,000","$638,913"
3/16 Byron St,1057500.0,994295.5036495663,"$1,057,500","$994,296"
28 Dorrit St,1155000.0,1120313.1472353372,"$1,155,000","$1,120,313"
207/264 Drummond St,520000.0,419878.8210729163,"$520,000","$419,879"
426 Lygon St,2400000.0,1670694.3683103009,"$2,400,000","$1,670,694"
933 Drummond St,2100000.0,1707669.2058465935,"$2,100,000","$1,707,669"
12/823 Rathdowne St,795000.0,651254.9763980374,"$795,000","$651,255"
6/20 Emily St,295000.0,342988.65454557363,"$295,000","$342,989"
21 Kooringa Rd,1190000.0,961798.6349318174,"$1,190,000","$961,799"
156 Oakleigh Rd,1160000.0,1277136.6198222956,"$1,160,000","$1,277,137"
38 Oakview Pde,641500.0,600983.7745727256,"$641,500","$600,984"
8/1013 Glen Huntly Rd,487000.0,580160.1531707699,"$487,000","$580,160"
2/670 Inkerman Rd,475000.0,585586.6224290672,"$475,000","$585,587"
50 Scott St,981000.0,954996.5587793809,"$981,000","$954,997"
2/46 Embankment Gr,635200.0,562240.5138767443,"$635,200","$562,241"
293 Bay Rd,1050000.0,995388.7733106584,"$1,050,000","$995,389"
2/16 Crawford St,950000.0,733853.8309322216,"$950,000","$733,854"
2/13 Evelyn St,802000.0,779028.7203814386,"$802,000","$779,029"
1/71 Moriah St,691000.0,779028.7203814386,"$691,000","$779,029"
1482 Centre Rd,900000.0,831636.1462184887,"$900,000","$831,636"
13 Kitson Rd,760000.0,831636.1462184887,"$760,000","$831,636"
10/82 Roseneath St,935000.0,781239.4285835344,"$935,000","$781,239"
24 Berry St,865000.0,882120.3433981618,"$865,000","$882,120"
50 Harding St,990000.0,882120.3433981618,"$990,000","$882,120"
502/4 Moonering Dr,460000.0,520687.4565487684,"$460,000","$520,687"
10a Marama St,995000.0,866628.1476432744,"$995,000","$866,628"
11a Smith St,900000.0,734643.1402879563,"$900,000","$734,643"
50 Snapshot Dr,852000.0,866628.1476432744,"$852,000","$866,628"
33 Alexander St,900000.0,1396165.3133571076,"$900,000","$1,396,165"
144 Rupert St,840000.0,1111396.1837717965,"$840,000","$1,111,396"
402/35 Victoria Pde,1960000.0,968580.3222016431,"$1,960,000","$968,580"
3 Marcus Cr,362500.0,536735.8502236995,"$362,500","$536,736"
7 Bowman Gln,490000.0,531527.8784322648,"$490,000","$531,528"
86 Bridgehaven Dr,815000.0,601266.5475688942,"$815,000","$601,267"
16 Burniston Av,600000.0,531527.8784322648,"$600,000","$531,528"
10 Plum St,573000.0,531527.8784322648,"$573,000","$531,528"
63 Willmott Dr,525000.0,531527.8784322648,"$525,000","$531,528"
1 Abraham Dr,655000.0,752749.7552587306,"$655,000","$752,750"
15 French St,1325000.0,942842.0207852989,"$1,325,000","$942,842"
5/17 Norman Ct,331000.0,559427.8746554942,"$331,000","$559,428"
66 Boyd St,590000.0,646296.6273399926,"$590,000","$646,297"
4 Lilac Av,621000.0,646296.6273399926,"$621,000","$646,297"
2 Teal Ct,585000.0,646296.6273399926,"$585,000","$646,297"
22 Crest Av,2750000.0,2234936.941104651,"$2,750,000","$2,234,937"
3 Castlebury Pl,885000.0,710360.9539761894,"$885,000","$710,361"
27 Egan St,709000.0,683437.2242138183,"$709,000","$683,437"
822/55 Merchant St,316000.0,419878.8210729163,"$316,000","$419,879"
1/60 Ayr St,1100000.0,1193726.62832948,"$1,100,000","$1,193,727"
16 Church Rd,1140000.0,1114544.9436590495,"$1,140,000","$1,114,545"
2 Highview Dr,1470000.0,1327055.5003529335,"$1,470,000","$1,327,056"
78 Stables Cct,1050000.0,914286.209378181,"$1,050,000","$914,286"
53 Whittens La,1555000.0,1114544.9436590495,"$1,555,000","$1,114,545"
33 Beverley St,1172500.0,1070887.4676026779,"$1,172,500","$1,070,887"
6 Capella Pl,1310666.0,1281990.7577262705,"$1,310,666","$1,281,991"
3/1082 Doncaster Rd,723000.0,767415.5152983562,"$723,000","$767,416"
2 Polaris Dr,1200000.0,1070887.4676026779,"$1,200,000","$1,070,887"
11 Taunton St,1500000.0,1402708.4114569419,"$1,500,000","$1,402,708"
3 The Saddle,1310000.0,781736.1665931604,"$1,310,000","$781,736"
49 Hopetoun Gr,2150000.0,1621874.981870021,"$2,150,000","$1,621,875"
2/143 Locksley Rd,432500.0,428168.2702760663,"$432,500","$428,168"
47 Hotham St,680000.0,1477591.2281636077,"$680,000","$1,477,591"
13 Lochiel Av,1060000.0,825824.6573629642,"$1,060,000","$825,825"
9/378 Glen Huntly Rd,466000.0,361805.28337171214,"$466,000","$361,805"
6/29 Batman Rd,800000.0,669480.0303366377,"$800,000","$669,480"
10 Bird St,730000.0,806428.5806476992,"$730,000","$806,429"
10 Dale Av,880000.0,776844.5373995275,"$880,000","$776,845"
9/141 Glen Huntly Rd,455000.0,641022.9885754028,"$455,000","$641,023"
12 Meredith St,950000.0,1235092.1966846564,"$950,000","$1,235,092"
22B Tennyson St,2025000.0,1458739.303407779,"$2,025,000","$1,458,739"
2 Eco Wk,617000.0,567999.9399067365,"$617,000","$568,000"
3 Guinea Ct,600500.0,567999.9399067365,"$600,500","$568,000"
6/241 Keilor Rd,700000.0,912950.411842156,"$700,000","$912,950"
2/243 Pascoe Vale Rd,665500.0,681366.2425172279,"$665,500","$681,366"
80a Roberts St,2500000.0,1704370.522662794,"$2,500,000","$1,704,371"
36 Thomson St,2350000.0,1502555.171689442,"$2,350,000","$1,502,555"
2/6 Arthur St,495000.0,542999.5367141119,"$495,000","$543,000"
14 Hudson St,740000.0,709987.8752969706,"$740,000","$709,988"
15 June St,720000.0,665492.3296686813,"$720,000","$665,492"
2/37 Adele Av,720000.0,716705.1127855151,"$720,000","$716,705"
100 Falconer St,2100000.0,1213941.3198652163,"$2,100,000","$1,213,941"
71 Princes St,900000.0,1004379.3189869378,"$900,000","$1,004,379"
41 Droop St,1250000.0,1339541.125341418,"$1,250,000","$1,339,541"
63 Eleanor St,1150000.0,971810.5831264375,"$1,150,000","$971,811"
22 Shepherd St,1080000.0,971810.5831264375,"$1,080,000","$971,811"
18 Boyle St,925000.0,953302.6774356966,"$925,000","$953,303"
34 Husband Rd,970000.0,953302.6774356966,"$970,000","$953,303"
1 Cassandra Cl,750000.0,619804.0320660273,"$750,000","$619,804"
1 Drake Cl,640000.0,599635.9305604723,"$640,000","$599,636"
2 Hall Rd,560000.0,599635.9305604723,"$560,000","$599,636"
3/4 Park Av,711000.0,580160.1531707699,"$711,000","$580,160"
51 Aintree Rd,1900000.0,1709711.2196034454,"$1,900,000","$1,709,711"
3/20 Belmont Av,2020000.0,1308039.4141653702,"$2,020,000","$1,308,039"
32a Denman Av,1750000.0,1308039.4141653702,"$1,750,000","$1,308,039"
2/5 Maitland St,710000.0,831306.2359846912,"$710,000","$831,306"
2/1500 Malvern Rd,1155000.0,1308039.4141653702,"$1,155,000","$1,308,039"
12 Mills St,1525000.0,1709711.2196034454,"$1,525,000","$1,709,711"
3/46 Summerhill Rd,731000.0,636170.5161749263,"$731,000","$636,171"
272 Warrigal Rd,1650000.0,1308039.4141653702,"$1,650,000","$1,308,039"
5 Dumfries Ct,1150000.0,1282200.6170694726,"$1,150,000","$1,282,201"
1 Forest Ct,1300000.0,1144864.012624598,"$1,300,000","$1,144,864"
2/33 Kirstina Rd,951000.0,854999.3740836247,"$951,000","$854,999"
26 Koonalda Av,1250000.0,1282200.6170694726,"$1,250,000","$1,282,201"
11/2 McKelvie Ct,685800.0,911908.2582505177,"$685,800","$911,908"
7 Bindi St,807000.0,789986.2507486171,"$807,000","$789,986"
24 Electric Av,640000.0,717514.9725612022,"$640,000","$717,515"
1/55 Hilda St,582000.0,561865.6423200225,"$582,000","$561,866"
3/72 Maude Av,500000.0,561865.6423200225,"$500,000","$561,866"
67 Melbourne Av,600000.0,789986.2507486171,"$600,000","$789,986"
2/8 Salisbury St,655000.0,533587.4265194644,"$655,000","$533,587"
1/116 View St,620000.0,717514.9725612022,"$620,000","$717,515"
3/46 Diamond Creek Rd,820000.0,744912.5164318858,"$820,000","$744,913"
33 Louis St,810000.0,792577.0494223656,"$810,000","$792,577"
3 Musgrove Ct,820000.0,792577.0494223656,"$820,000","$792,577"
4 Nature Dr,601000.0,698183.7244352052,"$601,000","$698,184"
2 Pirianda Ct,731000.0,832536.0246483965,"$731,000","$832,536"
4/36 South St,392500.0,496874.43824081874,"$392,500","$496,874"
3/32 New St,1200000.0,1223223.666568337,"$1,200,000","$1,223,224"
78 Orlando St,2300000.0,1434883.8628771093,"$2,300,000","$1,434,884"
27 Service St,1550000.0,1434883.8628771093,"$1,550,000","$1,434,884"
16 Katoomba St,1600000.0,1013648.5137562536,"$1,600,000","$1,013,649"
8/332 South Rd,500000.0,658607.8309316515,"$500,000","$658,608"
14 Deanswood Rd,505500.0,602205.3141197716,"$505,500","$602,205"
13/352 Auburn Rd,555000.0,617422.1141619114,"$555,000","$617,422"
23 Philip St,784000.0,812933.5788316629,"$784,000","$812,934"
17 Portsmouth St,895000.0,887253.3711394505,"$895,000","$887,253"
8 Wollahra Pl,934000.0,887253.3711394505,"$934,000","$887,253"
5 Scarborough Dr,1100000.0,997444.316970157,"$1,100,000","$997,444"
12 Churchill St,1210000.0,860235.2071602673,"$1,210,000","$860,235"
5/28 Dalmont St,690000.0,601153.9328025155,"$690,000","$601,154"
11/29 Graham Rd,371000.0,601153.9328025155,"$371,000","$601,154"
308/75 Graham Rd,543000.0,860165.9249128135,"$543,000","$860,166"
2/10 Hillcrest Av,759000.0,601153.9328025155,"$759,000","$601,154"
3/17 View St,841000.0,601153.9328025155,"$841,000","$601,154"
5 Duchess Ct,980000.0,609088.6261938455,"$980,000","$609,089"
2/37 Bourke Cr,408000.0,396677.29873541975,"$408,000","$396,677"
41 Hampstead Dr,535000.0,525038.2224104425,"$535,000","$525,038"
20 Melaleuca Dr,636000.0,681875.0088339973,"$636,000","$681,875"
21 Warncliffe Rd,2900000.0,2120385.2764762924,"$2,900,000","$2,120,385"
2/48 Bliburg St,425000.0,450998.4760735998,"$425,000","$450,998"
25 Riverside Av,910000.0,759281.5230532574,"$910,000","$759,282"
1 Tiffany Ct,1025000.0,707025.3685514376,"$1,025,000","$707,025"
6 Chicquita Cl,678000.0,686802.5244389854,"$678,000","$686,803"
14 Narong Pl,700000.0,686802.5244389854,"$700,000","$686,803"
60 Wonganella Dr,810000.0,743189.9683099528,"$810,000","$743,190"
24 Hopetoun St,1555000.0,1233942.832053779,"$1,555,000","$1,233,943"
8 McConnell St,1050000.0,998171.8092956834,"$1,050,000","$998,172"
11/38 Rankins Rd,282000.0,371608.74644712714,"$282,000","$371,609"
118 Brougham St,1472000.0,1713478.9592139197,"$1,472,000","$1,713,479"
