Address,Price,ML_Price_Estimate,Price_$,ML_Price_Estimate_$
17 Weybridge St,2300000.0,1541202.877232182,"$2,300,000","$1,541,203"
6/402 Whitehorse Rd,520000.0,626111.4303234199,"$520,000","$626,111"
545 Whitehorse Rd,2450000.0,2163401.4259687997,"$2,450,000","$2,163,401"
4 Druitt Pl,662000.0,717233.4557246343,"$662,000","$717,233"
18 Sandover Wy,820000.0,821902.5076788951,"$820,000","$821,903"
25 Oliver Rd,1475000.0,1419406.5119583409,"$1,475,000","$1,419,407"
17 Fairbank Cr,1175000.0,1274700.617141464,"$1,175,000","$1,274,701"
30 Jeffrey St,1050000.0,1056399.0747907565,"$1,050,000","$1,056,399"
5 MacRobertson St,1118000.0,1274700.617141464,"$1,118,000","$1,274,701"
31 Sassafras Dr,1070000.0,1274700.617141464,"$1,070,000","$1,274,701"
208 Templestowe Rd,903000.0,1274700.617141464,"$903,000","$1,274,701"
1a Belah St,490000.0,622194.0341712133,"$490,000","$622,194"
23 Dakota Dr,450000.0,688132.5324430503,"$450,000","$688,133"
40 Pleasant Rd,620000.0,805793.9760043048,"$620,000","$805,794"
26 Spring St,582500.0,688132.5324430503,"$582,500","$688,133"
5/82 Gooch St,432500.0,528376.4564657776,"$432,500","$528,376"
2/54 Pender St,330000.0,356715.40773504344,"$330,000","$356,715"
172 Rossmoyne St,1200000.0,1138747.765915349,"$1,200,000","$1,138,748"
67/337 Station St,510000.0,528376.4564657776,"$510,000","$528,376"
16 Glyndebourne Av,1950000.0,1520846.802689221,"$1,950,000","$1,520,847"
15/703 Orrong Rd,1400000.0,778046.5602638356,"$1,400,000","$778,047"
23/530 Toorak Rd,511000.0,778046.5602638356,"$511,000","$778,047"
1/558 Toorak Rd,645000.0,778046.5602638356,"$645,000","$778,047"
2/8 Coventry St,478000.0,663058.4248537347,"$478,000","$663,058"
28 Sharps Rd,946000.0,663058.4248537347,"$946,000","$663,058"
519 Canterbury Rd,900000.0,1037095.9975604184,"$900,000","$1,037,096"
7 Lunar Cr,785000.0,880675.3827572452,"$785,000","$880,675"
39 Ainsdale Av,840000.0,993439.7313478405,"$840,000","$993,440"
5 Cottswold Pl,990000.0,1129162.8781159387,"$990,000","$1,129,163"
18 Mitchell Av,730000.0,926617.6427602178,"$730,000","$926,618"
30 Yarra St,950000.0,1154562.2695132561,"$950,000","$1,154,562"
14 Illoura St,601000.0,837019.1165446673,"$601,000","$837,019"
2/5 Marilyn Ct,549000.0,682718.7576051858,"$549,000","$682,719"
294 Grimshaw St,815000.0,837019.1165446673,"$815,000","$837,019"
21 Meakin St,675000.0,837019.1165446673,"$675,000","$837,019"
55 Elphinstone St,805000.0,968273.6873600938,"$805,000","$968,274"
1 Redan Ct,369000.0,617098.4519460594,"$369,000","$617,098"
166 Cecil St,960000.0,1178605.2856871437,"$960,000","$1,178,605"
118 Hannan St,1482500.0,1178605.2856871437,"$1,482,500","$1,178,605"
19 MacLean St,1300000.0,1505679.4427016648,"$1,300,000","$1,505,679"
44 Parker St,1378000.0,1178605.2856871437,"$1,378,000","$1,178,605"
50 Lewisham Rd,2368000.0,1407583.9137543205,"$2,368,000","$1,407,584"
2026 Donnybrook Rd,1415000.0,646264.5065963152,"$1,415,000","$646,265"
75 Ballard St,970000.0,1310545.0240497938,"$970,000","$1,310,545"
7 Banool Av,865000.0,1035135.6557772139,"$865,000","$1,035,136"
38 Benbow St,780000.0,862026.2040447667,"$780,000","$862,026"
76 Kidman St,670000.0,1035135.6557772139,"$670,000","$1,035,136"
46 Wilson St,908000.0,1035135.6557772139,"$908,000","$1,035,136"
47 Studley St,1180000.0,1133621.7822729235,"$1,180,000","$1,133,622"
45 Yarra St,1195000.0,1407172.6998273735,"$1,195,000","$1,407,173"
5/319 Buckley St,373000.0,562862.5201581146,"$373,000","$562,863"
1/7 Derry St,670000.0,999670.9245772974,"$670,000","$999,671"
1/46 Bowes Av,715000.0,792362.8703419465,"$715,000","$792,363"
1/34 Elstone Av,671500.0,695483.9528943009,"$671,500","$695,484"
49 Roberts Rd,765000.0,1187573.1360594635,"$765,000","$1,187,573"
85 Roberts Rd,900000.0,1187573.1360594635,"$900,000","$1,187,573"
44 Greig St,1750000.0,1470905.0833353053,"$1,750,000","$1,470,905"
13 Gunnedah St,760000.0,686839.5351597499,"$760,000","$686,840"
48 Sydney St,840000.0,686839.5351597499,"$840,000","$686,840"
6/11 Broomfield Av,530000.0,550168.3680231309,"$530,000","$550,168"
11 Margaret Gr,1900000.0,1554391.2750482333,"$1,900,000","$1,554,391"
104 Maidstone St,857000.0,771848.7834087677,"$857,000","$771,849"
5 Cresser St,1200000.0,1204648.5763177339,"$1,200,000","$1,204,649"
1/33 Fifth Av,630000.0,904168.4380271952,"$630,000","$904,168"
107 McIntosh Rd,700000.0,904168.4380271952,"$700,000","$904,168"
44 Blanche St,707000.0,663058.4248537347,"$707,000","$663,058"
10/507 Dandenong Rd,690000.0,669647.1197899046,"$690,000","$669,647"
44 Denbigh Rd,3625000.0,2262934.2501507187,"$3,625,000","$2,262,934"
44 Hampden Rd,4200000.0,2262934.2501507187,"$4,200,000","$2,262,934"
3/769 High St,1101000.0,1303299.5514202984,"$1,101,000","$1,303,300"
4 Mercer Rd,3512500.0,1710267.931618435,"$3,512,500","$1,710,268"
20 Charles St,1125000.0,1213687.181414088,"$1,125,000","$1,213,687"
1 East St,1000000.0,980767.2015186445,"$1,000,000","$980,767"
32 Geddes St,1110000.0,1561950.9239041195,"$1,110,000","$1,561,951"
30 Mirams St,1300000.0,1561950.9239041195,"$1,300,000","$1,561,951"
43 Mirams St,1060000.0,1213687.181414088,"$1,060,000","$1,213,687"
45 Mirams St,1410000.0,1213687.181414088,"$1,410,000","$1,213,687"
1/65 Ashburn Gr,1250000.0,1545092.7018952745,"$1,250,000","$1,545,093"
12 Meaden St,1422000.0,1541202.877232182,"$1,422,000","$1,541,203"
48 Nicholas St,1600000.0,2163401.4259687997,"$1,600,000","$2,163,401"
5 Taylor St,1860000.0,1931346.0241943633,"$1,860,000","$1,931,346"
1/7 Y St,1710000.0,1192930.456851252,"$1,710,000","$1,192,930"
1/16 Raymond St,900500.0,926454.220877711,"$900,500","$926,454"
12/3 McIntosh Ct,490000.0,597037.3520100894,"$490,000","$597,037"
1/1 Amis Cr,610000.0,695143.9926437113,"$610,000","$695,144"
7 Arvern Av,815000.0,1211231.3202645585,"$815,000","$1,211,231"
17 Cannes Av,820000.0,1211231.3202645585,"$820,000","$1,211,231"
2/4 Carmyle Ct,411000.0,499665.9419407929,"$411,000","$499,666"
10 Intervale Dr,790000.0,1211231.3202645585,"$790,000","$1,211,231"
328 Milleara Rd,605000.0,1211231.3202645585,"$605,000","$1,211,231"
10 Skewes St,805000.0,915564.4745380162,"$805,000","$915,564"
62 Skewes St,890000.0,1211231.3202645585,"$890,000","$1,211,231"
15/36 Brighton Rd,500000.0,432681.6146542195,"$500,000","$432,682"
165 Balwyn Rd,1900000.0,2172091.625231597,"$1,900,000","$2,172,092"
17 Knutsford St,3401000.0,1732809.8200551216,"$3,401,000","$1,732,810"
47 Naroo St,1750000.0,1732809.8200551216,"$1,750,000","$1,732,810"
8 Raynes St,4000000.0,2573749.5512737846,"$4,000,000","$2,573,750"
38 Relowe Cr,2250000.0,2172091.625231597,"$2,250,000","$2,172,092"
9 Arama St,1300000.0,1533935.9455880367,"$1,300,000","$1,533,936"
3/191 Balwyn Rd,1238000.0,1192930.456851252,"$1,238,000","$1,192,930"
233 Balwyn Rd,1320000.0,1533935.9455880367,"$1,320,000","$1,533,936"
5/133 Maud St,560000.0,626111.4303234199,"$560,000","$626,111"
11 Milfay Ct,1651000.0,1533935.9455880367,"$1,651,000","$1,533,936"
23A The Boulevard,1920000.0,2094480.4192872683,"$1,920,000","$2,094,480"
123 Winfield Rd,1560000.0,2094480.4192872683,"$1,560,000","$2,094,480"
23 Anita St,1800000.0,1740128.608714623,"$1,800,000","$1,740,129"
23 Beach Rd,1740000.0,1585774.2062999022,"$1,740,000","$1,585,774"
15 Coreen Av,1680000.0,1740128.608714623,"$1,680,000","$1,740,129"
73 Haldane St,1300000.0,1740128.608714623,"$1,300,000","$1,740,129"
16 Ozone Av,1440000.0,1302467.9692665965,"$1,440,000","$1,302,468"
15 Vale Rd,671503.0,847106.8492492777,"$671,503","$847,107"
40 Coates St,680000.0,820541.8290724491,"$680,000","$820,542"
31b Fairbank Rd,1500000.0,1327540.169619656,"$1,500,000","$1,327,540"
6 Gwendoline Av,2900000.0,1527158.497376897,"$2,900,000","$1,527,158"
8B McKittrick Rd,1320000.0,1327540.169619656,"$1,320,000","$1,327,540"
99 Patterson Rd,1380000.0,1460608.4927580173,"$1,380,000","$1,460,608"
17 Smith St,1900000.0,1527158.497376897,"$1,900,000","$1,527,158"
30A Almurta Rd,840000.0,990530.3711129711,"$840,000","$990,530"
1/811 Centre Rd,710000.0,966139.130323845,"$710,000","$966,139"
335 Chesterville Rd,1040000.0,1367439.9111538953,"$1,040,000","$1,367,440"
71 Deakin St,1550000.0,1433989.915772775,"$1,550,000","$1,433,990"
2/42 Gowrie St,930000.0,1133397.6445254476,"$930,000","$1,133,398"
2/12 Hodgson Gr,790000.0,841052.2711587544,"$790,000","$841,052"
5 Konrad St,1040000.0,1133397.6445254476,"$1,040,000","$1,133,398"
18 Patricia St,1020000.0,1133397.6445254476,"$1,020,000","$1,133,398"
2 Sanicki Ct,670000.0,990530.3711129711,"$670,000","$990,530"
8 Stockdale Av,1305000.0,1433989.915772775,"$1,305,000","$1,433,990"
10a Stratford Av,1235000.0,1247125.6470455304,"$1,235,000","$1,247,126"
7 Liberty Av,656000.0,739470.8350355942,"$656,000","$739,471"
8 York Rd,740000.0,739470.8350355942,"$740,000","$739,471"
7 Gordon Cr,3355000.0,1804131.48858408,"$3,355,000","$1,804,131"
1/1 Third St,850000.0,968687.4255678686,"$850,000","$968,687"
1/23 Tulip St,1110000.0,1130432.0321142685,"$1,110,000","$1,130,432"
5/4 Downing St,860000.0,858711.8133149536,"$860,000","$858,712"
1 Kalka St,1470000.0,1098066.318206781,"$1,470,000","$1,098,066"
10 Marchiori Rd,985000.0,920366.8816100222,"$985,000","$920,367"
6 Constance St,1351000.0,1218677.4174819514,"$1,351,000","$1,218,677"
77 Bondi Rd,818000.0,778343.6968461914,"$818,000","$778,344"
2/2 Joyce St,470000.0,462199.45879255625,"$470,000","$462,199"
15 Simpsons Rd,1125000.0,1356245.0265995704,"$1,125,000","$1,356,245"
29 Hampden St,680000.0,841387.830197511,"$680,000","$841,388"
14 Rose St,565000.0,841387.830197511,"$565,000","$841,388"
15 Pine Av,884000.0,837019.1165446673,"$884,000","$837,019"
6/30 Boxshall St,850000.0,880461.9278767304,"$850,000","$880,462"
1/27 Brickwood St,1550000.0,1814131.0712280676,"$1,550,000","$1,814,131"
3/198 Church St,671000.0,698580.2389048762,"$671,000","$698,580"
686A Hampton St,2250000.0,2062153.5796656,"$2,250,000","$2,062,154"
9 Holmwood Av,3085000.0,1814131.0712280676,"$3,085,000","$1,814,131"
3A Huntingfield Rd,2900000.0,1814131.0712280676,"$2,900,000","$1,814,131"
6c Lindsay St,1620000.0,1279763.3612842436,"$1,620,000","$1,279,763"
2 Rothesay Av,3580000.0,2330395.172362617,"$3,580,000","$2,330,395"
7 Wilson St,3550000.0,1814131.0712280676,"$3,550,000","$1,814,131"
1/9 Burwah Av,1470000.0,1254434.863896651,"$1,470,000","$1,254,435"
2/33 Cluden St,903000.0,818709.580171313,"$903,000","$818,710"
9 Montgomery St,2820000.0,1820580.3512251263,"$2,820,000","$1,820,580"
2/15 Roseberry Av,1185000.0,1254434.863896651,"$1,185,000","$1,254,435"
11 Summerhill Rd,1813000.0,1278981.2113736793,"$1,813,000","$1,278,981"
28 Sunlight Cr,2175000.0,1820580.3512251263,"$2,175,000","$1,820,580"
5 Tuxen Ct,1655000.0,1986911.2663741002,"$1,655,000","$1,986,911"
19 Wrixon Av,2160000.0,1820580.3512251263,"$2,160,000","$1,820,580"
8 Academy Dr,550000.0,825253.2162494946,"$550,000","$825,253"
144 Cuthbert St,643000.0,620993.4340568832,"$643,000","$620,993"
24 Graham St,530000.0,620993.4340568832,"$530,000","$620,993"
3/143 Kitchener St,375000.0,520799.7969709234,"$375,000","$520,800"
10/150 Brunswick Rd,240000.0,340235.395943316,"$240,000","$340,235"
329 Brunswick Rd,1175000.0,1472325.994018756,"$1,175,000","$1,472,326"
9a Downs St,1150000.0,1472325.994018756,"$1,150,000","$1,472,326"
7 Hall St,1217000.0,1472325.994018756,"$1,217,000","$1,472,326"
7 Louisa St,1020000.0,1144000.860461169,"$1,020,000","$1,144,001"
7 Rope Wk,855000.0,912018.0289703211,"$855,000","$912,018"
302/34 Union St,1180000.0,505881.3536266686,"$1,180,000","$505,881"
26 Warburton St,1340000.0,1144000.860461169,"$1,340,000","$1,144,001"
192 Blyth St,1600000.0,1326582.138259201,"$1,600,000","$1,326,582"
120 Victoria St,1325000.0,1326582.138259201,"$1,325,000","$1,326,582"
487 Brunswick Rd,1150000.0,1133467.217140424,"$1,150,000","$1,133,467"
1/312 Hope St,351000.0,326261.96109510405,"$351,000","$326,262"
111/2 Olive York Wy,395000.0,495347.71030592336,"$395,000","$495,348"
2/6 England St,905000.0,890246.976735739,"$905,000","$890,247"
8a Helene St,1125000.0,1337362.764887119,"$1,125,000","$1,337,363"
15 Moresby Av,1250000.0,1074175.2232651808,"$1,250,000","$1,074,175"
15 Botanica Bvd,880000.0,968803.517123655,"$880,000","$968,804"
5 Frost Ct,752000.0,968803.517123655,"$752,000","$968,804"
10 Glennden Ct,711000.0,968803.517123655,"$711,000","$968,804"
63 Greenwood Dr,600000.0,773660.1154087521,"$600,000","$773,660"
13 Kerri St,715000.0,773660.1154087521,"$715,000","$773,660"
5 Moore Ct,605500.0,773660.1154087521,"$605,500","$773,660"
41 Redmond Ct,1340000.0,1091450.6218747278,"$1,340,000","$1,091,451"
46 Scarlet Dr,830000.0,968803.517123655,"$830,000","$968,804"
16 Chelsea Ct,620000.0,833352.889948799,"$620,000","$833,353"
37 Fulton Cr,1495000.0,1105396.0581511355,"$1,495,000","$1,105,396"
2 Octavia Ct,1485000.0,1359688.0178066022,"$1,485,000","$1,359,688"
16 Renown St,2068000.0,1105396.0581511355,"$2,068,000","$1,105,396"
445 Warrigal Rd,1960000.0,1522505.0392852917,"$1,960,000","$1,522,505"
16 Cooinda Ct,1040000.0,985305.7701189423,"$1,040,000","$985,306"
27 Robinson Dr,880000.0,985305.7701189423,"$880,000","$985,306"
22 Avenue Rd,1175000.0,1364543.2008695176,"$1,175,000","$1,364,543"
3/595 Burke Rd,775000.0,928390.204151911,"$775,000","$928,390"
16 Callanish Rd,2220000.0,1732809.8200551216,"$2,220,000","$1,732,810"
29 Kalang Rd,2015000.0,2172091.625231597,"$2,015,000","$2,172,092"
1/28 Nevis St,700000.0,654482.3215813743,"$700,000","$654,482"
808 Riversdale Rd,1700000.0,1732809.8200551216,"$1,700,000","$1,732,810"
25 Russell St,3225000.0,2172091.625231597,"$3,225,000","$2,172,092"
2/22 Seymour Gr,810000.0,654482.3215813743,"$810,000","$654,482"
3/124 Canterbury Rd,685000.0,686465.133060942,"$685,000","$686,465"
2A Erica St,1800000.0,1386052.1529861877,"$1,800,000","$1,386,052"
1/29 Logan St,1800000.0,1730550.839688895,"$1,800,000","$1,730,551"
35 Myrtle Rd,3145000.0,2113891.0733953607,"$3,145,000","$2,113,891"
13/25 Barkly St,585000.0,677486.6573294797,"$585,000","$677,487"
73 Palmerston St,1162000.0,1733634.0526816994,"$1,162,000","$1,733,634"
1/58 Coorigil Rd,605000.0,614320.5223216215,"$605,000","$614,321"
5/33 Madden Av,492000.0,614320.5223216215,"$492,000","$614,321"
14 Margaret St,1300000.0,1065384.4769741998,"$1,300,000","$1,065,384"
8 Damaine Cct,560000.0,828051.7037363707,"$560,000","$828,052"
7 Verdon Av,470000.0,671631.0889331974,"$470,000","$671,631"
61 Greenwood Dr,510000.0,646264.5065963152,"$510,000","$646,265"
3 Merso Ct,460000.0,646264.5065963152,"$460,000","$646,265"
5/27 Venus St,290000.0,397910.429272428,"$290,000","$397,910"
15 Grandview Rd,1460000.0,1056665.1347158023,"$1,460,000","$1,056,665"
23 Jacana St,1000000.0,1056665.1347158023,"$1,000,000","$1,056,665"
33 Jindabyne Av,1035000.0,1056665.1347158023,"$1,035,000","$1,056,665"
10 Baxter Ct,633500.0,692988.9418597854,"$633,500","$692,989"
2/65 Chelsea Rd,603000.0,557944.9059763824,"$603,000","$557,945"
14 Teresa Ct,685000.0,951184.4193274165,"$685,000","$951,184"
4 Third Av,641000.0,771623.2776885037,"$641,000","$771,623"
2/29 Cox St,900000.0,934616.0654451587,"$900,000","$934,616"
27 Eveshan Rd,1480000.0,1272693.8201569277,"$1,480,000","$1,272,694"
19B Friendship Sq,850000.0,1145535.8166647654,"$850,000","$1,145,536"
54 Herald St,945000.0,1064962.5427579759,"$945,000","$1,064,963"
24 Kayden St,895000.0,1064962.5427579759,"$895,000","$1,064,963"
5 Moonda Gr,1200000.0,1272693.8201569277,"$1,200,000","$1,272,694"
5 Norma Av,875000.0,1064962.5427579759,"$875,000","$1,064,963"
1/2 Stanley Av,630000.0,621636.4780836402,"$630,000","$621,636"
40/310 Warrigal Rd,545000.0,621636.4780836402,"$545,000","$621,636"
15 Rosewall Pl,695000.0,877523.2218784594,"$695,000","$877,523"
5 Belmont Av,1380000.0,1200409.0822077526,"$1,380,000","$1,200,409"
39 Morton St,1310000.0,1200409.0822077526,"$1,310,000","$1,200,409"
1/6 Parsons St,610000.0,728365.9716283774,"$610,000","$728,366"
41 Westall Rd,900000.0,872052.6187125192,"$900,000","$872,053"
19/184 Noone St,841000.0,1146318.3569561108,"$841,000","$1,146,318"
7/82 Roseneath St,897500.0,1146318.3569561108,"$897,500","$1,146,318"
3/117 Gordon St,687000.0,856993.4574372756,"$687,000","$856,993"
100 Reynard St,975000.0,1356963.366358017,"$975,000","$1,356,963"
28 Rodda St,985000.0,1069426.8085237758,"$985,000","$1,069,427"
38 Soudan St,835000.0,1069426.8085237758,"$835,000","$1,069,427"
11 Vincent St,951000.0,1069426.8085237758,"$951,000","$1,069,427"
2 Carr St,970000.0,960755.8778832677,"$970,000","$960,756"
29 Burrora Wy,830000.0,620261.7698140823,"$830,000","$620,262"
26 Canisby Wy,599000.0,620261.7698140823,"$599,000","$620,262"
47 Cascade Tce,550000.0,620261.7698140823,"$550,000","$620,262"
58 Daymar Cct,365000.0,488896.56396853615,"$365,000","$488,897"
14 Erindale Pl,515000.0,523508.1211894783,"$515,000","$523,508"
22 Euphoria St,607000.0,620261.7698140823,"$607,000","$620,262"
5 Spurr St,427500.0,523508.1211894783,"$427,500","$523,508"
33 Wattleglen St,430000.0,523508.1211894783,"$430,000","$523,508"
66 Green St,1300000.0,1407172.6998273735,"$1,300,000","$1,407,173"
6 Hibiscus Ct,811000.0,832886.5122159399,"$811,000","$832,887"
3 Karnak Cl,850000.0,832886.5122159399,"$850,000","$832,887"
22 Sellick Dr,545000.0,752040.8570471212,"$545,000","$752,041"
8 Webster Av,805000.0,752040.8570471212,"$805,000","$752,041"
2/29 Wedge St,356000.0,633441.3839607732,"$356,000","$633,441"
3 Mark Ct,627000.0,762431.7234919241,"$627,000","$762,432"
1 Rachel St,507000.0,681586.0683231053,"$507,000","$681,586"
20 Victor Av,610000.0,762431.7234919241,"$610,000","$762,432"
18 Siyan Ri,860000.0,790260.9367970334,"$860,000","$790,261"
24 Mussert Av,985500.0,985734.0517902134,"$985,500","$985,734"
268 Spring Rd,748000.0,860155.1081477057,"$748,000","$860,155"
3/11 Frank St,973500.0,1141483.934913537,"$973,500","$1,141,484"
183a High St,751800.0,816241.2370968236,"$751,800","$816,241"
8 Howard Ct,1100000.0,1061794.6645501428,"$1,100,000","$1,061,795"
394 Manningham Rd,1202000.0,1061794.6645501428,"$1,202,000","$1,061,795"
25 Outlook Dr,1362000.0,1061794.6645501428,"$1,362,000","$1,061,795"
1/62 Rathmullen Qd,900000.0,1141483.934913537,"$900,000","$1,141,484"
1/2 Altona Ct,1069000.0,1153193.0611349565,"$1,069,000","$1,153,193"
4 Brindy Cr,1290000.0,982437.6589244237,"$1,290,000","$982,438"
1/62 Leeds St,840000.0,896041.3839110623,"$840,000","$896,041"
35 Florence Av,970000.0,1054221.4776766705,"$970,000","$1,054,221"
40 Martha St,1040000.0,1210642.0924798425,"$1,040,000","$1,210,642"
3 Morinda Wy,430000.0,755956.9400608804,"$430,000","$755,957"
4 Owl Rd,300000.0,677535.9974337895,"$300,000","$677,536"
1 Redstart St,521000.0,646264.5065963152,"$521,000","$646,265"
8 Outlook Dr,2550000.0,1581608.6191629914,"$2,550,000","$1,581,609"
4/47 Sherwood Rd,1060000.0,871017.9518235191,"$1,060,000","$871,018"
2/84 The Righi,1190000.0,871017.9518235191,"$1,190,000","$871,018"
13 Warne St,2012000.0,1581608.6191629914,"$2,012,000","$1,581,609"
65a Edithvale Rd,787000.0,692988.9418597854,"$787,000","$692,989"
1/236 Station St,850000.0,957904.8384851041,"$850,000","$957,905"
275 Kooyong Rd,1605000.0,1453591.5255757722,"$1,605,000","$1,453,592"
31 Marlow Pl,956000.0,857412.8990832865,"$956,000","$857,413"
9 Natalie Mw,1125000.0,983603.6459351495,"$1,125,000","$983,604"
35 Nerreman Gwy,1205000.0,857412.8990832865,"$1,205,000","$857,413"
2/18 Swan St,1000000.0,770995.512529784,"$1,000,000","$770,996"
2 Lenkunya Ct,1180000.0,790260.9367970334,"$1,180,000","$790,261"
7/5 Alfriston St,680000.0,624745.294013032,"$680,000","$624,745"
6/115 Brighton Rd,730000.0,624745.294013032,"$730,000","$624,745"
10/229 Brighton Rd,526000.0,624745.294013032,"$526,000","$624,745"
20 Gordon Av,1242000.0,1170568.4013376194,"$1,242,000","$1,170,568"
4/79 Mitford St,920000.0,1169688.4542557532,"$920,000","$1,169,688"
42 Carlisle Dr,495000.0,583538.8826161502,"$495,000","$583,539"
63 Northumberland Dr,450000.0,583538.8826161502,"$450,000","$583,539"
4 Peppercorn Pde,385000.0,538524.9846154598,"$385,000","$538,525"
40 Shaftesbury Dr,470000.0,657616.8164255505,"$470,000","$657,617"
16 Cliff St,1630000.0,1173233.829607686,"$1,630,000","$1,173,234"
